muon phi, muon eta, electron pt, electron phi, electron eta, jet 1 pt, jet 1 phi, jet 1 eta, jet 2 pt, jet 2 phi, jet 2 eta, gen muon pt
muon phi, muon eta, electron pt, electron phi, electron eta, jet 1 pt, jet 1 phi, jet 1 eta, jet 2 pt, jet 2 phi, jet 2 eta, gen muon pt
 1.39734, -1.10472, 67.236, 1.63308, -0.596731, 83.9494, -2.80095, -1.91934, 10.2155, -2.75681, -2.63048, 17.0171
 1.52943, -1.70042, 49.019, 1.71422, -0.639299, 111.65, 0.719062, -1.86269, 10.2321, -0.645583, -2.65321, 56.8423
 1.74726, -0.243888, 156.778, -1.98548, 0.473966, 251.431, 1.26759, -0.316072, 10.7743, -1.4328, 0.752267, 88.331
 -2.07432, -2.0676, 86.2555, 2.04479, -1.64541, 75.2402, -0.571386, -1.32969, 10.0181, 2.25484, -0.346886, 88.7175
 -1.27512, -0.624359, 85.0158, 3.10406, 0.728609, 73.2045, -0.910705, 1.03979, 10.2836, -3.10387, 2.59861, 39.8518
 -2.52098, 0.134788, 74.3798, 2.36588, 0.657018, 52.0427, -1.67645, 0.199925, 10.0422, -2.75889, -2.88082, 27.5882
 1.83692, 1.00723, 29.8958, -0.293279, 0.634691, 131.159, 2.27587, 1.39974, 10.4545, 1.22965, 1.07993, 26.3474
 1.63079, 0.724101, 77.5173, -1.80321, -0.953104, 55.4808, 0.264013, -0.252559, 10.0142, 1.31619, 2.71264, 94.4958
 0.0275185, 2.31305, 47.9727, -3.02658, 1.88363, 71.5156, 1.74783, 1.71091, 10.3064, -0.541783, -2.03808, -1000
 -2.80743, -0.193837, 40.7993, 2.57564, 0.584889, 32.5039, -1.23113, -1.03925, 10.6252, -2.76088, 1.4628, -1000
 2.30958, 0.383752, 32.8188, -2.50866, -1.61541, 86.2195, -0.16737, -0.683025, 10.1163, -1.05981, -0.017069, 35.6133
 0.130663, 1.50334, 34.6385, 2.58732, 1.14137, 135.88, -0.554985, 1.53312, 10.324, 2.3911, -0.545745, 66.537
 -1.98818, 1.09165, 50.4122, 0.731829, 0.0387702, 55.7649, -0.469279, 0.36933, 10.2488, -3.00024, 1.33501, 61.8558
 0.0831891, -1.91336, 66.8914, 1.69219, 2.19175, 66.6715, -0.438617, -0.0475774, 10.1117, -1.39839, 2.63213, 30.4585
 2.32846, -1.30245, 64.3562, 2.38637, -1.74002, 57.0338, 0.0610001, -1.92631, 10.0589, 0.849081, 1.83599, 24.0048
 -2.54059, -0.273202, 46.153, 1.55412, -1.84097, 70.4856, -1.79693, -0.911126, 10.6876, -2.44753, -1.22794, -1000
 -2.55751, -1.22892, 84.4762, 2.16239, 0.206353, 238.198, 0.88999, 0.0214146, 10.5189, 1.50001, 1.54388, 16.8461
 -1.40646, -2.3667, 67.2853, -2.71816, -2.0324, 27.3007, 1.03413, -2.54599, 10.4001, -2.30169, 3.00717, 106.954
 -2.91466, -1.67463, 185.312, -0.660734, -0.266136, 507.082, 2.18135, -0.850923, 10.7498, -1.35011, 2.57464, 25.0379
 1.71232, 0.181678, 71.3499, -0.405777, 0.3028, 47.7985, -1.10033, 0.279743, 12.5173, 1.32489, 1.95708, -1000
 1.39814, -1.76338, 46.3794, -1.6306, -2.22829, 32.0752, -1.56921, -0.837377, 10.717, -1.62891, 2.92713, -1000
 2.11426, 1.46322, 43.7513, -1.18137, 0.638529, 96.8461, -1.31844, 0.0802842, 10.5421, -2.31269, -2.37239, 115.203
 -0.189682, -0.0130389, 46.8767, -1.18592, -0.885528, 47.8545, 2.98751, 0.826681, 15.0207, -1.87456, 0.794247, -1000
 -3.02655, -2.07191, 50.2058, 0.425675, 0.661568, 68.1558, 1.86085, 1.25296, 10.0674, 2.19791, -0.541001, 173.764
 -2.17379, -0.392768, 39.273, 2.78519, 1.68514, 341.847, 0.689142, 1.56562, 10.6048, 2.67984, -0.0976741, -1000
 1.16246, -2.39968, 72.933, -2.84003, -1.12554, 81.6231, 1.21947, -0.676111, 10.0695, 1.64964, 1.09492, -1000
 2.69012, 0.970055, 29.7941, 1.70672, 2.52445, 112.798, -1.09333, 2.44228, 11.2535, 0.804592, 1.60704, -1000
 0.0170752, 0.1311, 74.6176, 2.85769, -0.0768315, 44.5705, -2.81876, 2.68719, 10.8988, 0.183327, -1.5655, 49.803
 1.66949, 0.465714, 65.3883, -2.98892, -0.28736, 65.0581, -1.33841, -0.00855052, 10.7138, 2.29096, -2.95887, 92.2259
 -0.268377, 1.0617, 146.264, -2.6393, 0.0579493, 79.6865, -1.67837, -0.288497, 11.1464, 1.45703, 2.73226, 32.431
 0.284839, -2.27603, 35.8379, -2.58656, 0.905211, 58.0772, -1.8131, -0.341489, 11.1469, 2.87483, 0.126306, -1000
 1.71432, 0.0656954, 51.3118, -1.33801, -0.10242, 65.0992, 1.52696, -2.78366, 12.0615, -2.6045, -0.796379, -1000
 0.935502, -1.66069, 32.4863, -2.50074, -0.60813, 87.9128, 0.616348, -0.658877, 12.4185, -2.06586, 1.02883, -1000
 2.63744, 0.329459, 46.0721, -1.40182, -1.60228, 148.922, -2.56578, -0.406483, 11.049, -0.570149, 2.46513, 34.6417
 3.1017, -2.1808, 104.823, 0.239624, 0.362833, 125.553, -2.62825, 0.796534, 10.4624, 2.04895, -2.79625, -1000
 2.48005, -1.48917, 46.0335, 0.200058, 0.0981273, 89.1606, 1.49635, -1.08429, 10.631, 0.661472, 0.984786, 36.9703
 0.500464, 0.550058, 61.8862, 1.35387, 0.404937, 693.736, -2.18694, -0.835243, 10.0397, -0.574459, 2.831, -1000
 -1.8609, -0.300652, 51.8785, -0.761748, -1.31543, 185.702, 2.41997, -1.94408, 11.8734, 1.0202, 1.6084, -1000
 -2.9709, -0.475677, 131.281, 0.369577, -0.417196, 57.0048, 2.02423, 0.762405, 10.5326, -2.94525, -1.68615, -1000
 1.142, 1.74637, 67.1215, -2.08703, 0.282405, 98.4277, 2.69095, 0.908184, 10.6307, 0.400922, 1.59602, -1000
 -3.09246, 0.208349, 92.6263, 0.182528, 2.22878, 138.64, -0.956892, -0.778533, 10.5253, -0.435802, 2.23827, 171.842
 -1.16291, -0.650684, 64.6339, 2.03353, 0.412659, 143.127, 1.52301, 1.10176, 12.1181, -2.31516, -1.23381, 163.55
 -0.473638, -0.146135, 85.4797, -0.586829, 0.691237, 91.1806, 2.09005, -1.07994, 10.5724, -1.51653, 1.59249, 29.3972
 1.11596, -0.943859, 86.737, 2.27751, -2.02411, 368.094, -1.9533, -1.53472, 10.271, -2.77388, 2.78267, 78.093
 2.76538, -1.8441, 51.8626, 0.327777, -0.630506, 225.777, -0.947982, 0.332987, 10.0418, -0.393544, -1.18785, -1000
 2.77038, -0.920747, 31.6702, -0.997646, -1.48522, 109.147, -1.07195, -0.227733, 10.1863, 1.20956, -0.891806, 52.169
 -0.19506, 0.0603355, 69.2405, -2.75416, 0.621778, 130.979, -0.971461, 0.57583, 11.1878, 0.313887, 1.75983, 69.724
 1.42954, 1.08226, 86.5658, -0.784416, -0.602209, 125.841, 1.92698, -0.0328885, 11.8017, -2.88218, 2.32373, 32.7722
 1.1698, -1.83684, 96.9633, 3.07056, 0.00442772, 75.3664, -1.90669, 0.00184136, 18.9923, -0.939312, -2.57383, 73.0863
 -1.95503, 1.95953, 49.2164, -2.61498, -0.0484836, 334.269, 1.3872, -2.09631, 10.49, 0.680209, -1.22848, 43.6937
 1.22766, 2.1035, 44.8442, -0.257425, 0.701737, 126.333, -2.15377, 1.13537, 11.5705, 0.82378, 1.45924, 30.6999
 1.74573, 1.99676, 95.7029, -2.64061, -0.784304, 198.57, 0.276272, -1.11569, 10.1055, 1.39156, -0.773311, 2.37932
 -0.391778, 1.56168, 103.374, 2.44055, 2.21995, 77.1962, -2.42761, 2.77271, 10.5411, 1.98915, 2.44516, 35.963
 1.43874, 2.06518, 40.609, -0.6331, 0.877786, 129.402, 2.51727, -1.77787, 10.8126, -2.02705, 0.0675193, -1000
 -2.04294, 0.630516, 41.5562, -0.430629, 0.123439, 93.36, 1.69772, 0.686679, 10.8826, -0.536338, -2.60549, 55.1769
 1.72885, -0.321941, 42.0656, -0.0743004, -0.374716, 49.4294, 1.8185, 1.073, 10.1856, -2.62579, -0.558605, 30.6633
 2.81164, -0.783761, 86.8219, 0.0576448, -0.591717, 257.431, 2.34473, -0.9187, 10.2995, -0.109596, 0.806343, -1000
 0.556404, 0.183448, 31.4176, -3.11249, 1.14158, 55.2492, -1.08593, 0.72306, 11.2608, 1.4491, -1.64491, 19.9875
 1.39258, -0.216214, 81.6951, -1.66795, 1.03696, 118.096, 1.04718, 0.688095, 10.7379, 0.0994912, -0.904468, 36.2251
 1.92334, -0.456003, 28.1774, -2.15338, 0.787459, 109.078, -1.70323, 0.0481373, 10.3127, -0.553092, 1.48946, 14.1181
 -2.41271, -0.891604, 52.7932, -2.86125, 0.410727, 94.0802, 0.514905, 0.137617, 10.3852, 2.83781, -0.458908, 29.6262
 1.37812, 1.40463, 43.7659, -0.287356, 0.12958, 102.116, -0.221548, -0.657595, 10.3714, 0.822151, -0.927365, -1000
 -2.32313, 0.542356, 90.1591, 1.59237, -0.622107, 31.8033, -0.876981, 1.36949, 14.7274, -0.503563, -2.69484, -1000
 -0.225246, -0.0530998, 119.88, 2.82177, 1.85883, 102.006, -0.329592, 0.684855, 10.5716, -2.81309, -1.52611, 45.2306
 0.851474, -0.512018, 38.9135, 1.12556, -2.34705, 40.6201, -1.24328, -0.608986, 10.0085, 1.76228, 0.231935, 35.9019
 2.78526, -1.47353, 119.378, 0.215799, -2.49939, 33.9892, -0.933491, -1.6582, 10.2483, -0.182178, 2.71513, 99.4826
 0.698533, 1.83552, 92.1272, -2.52447, 1.77266, 47.0837, -0.178761, 3.0661, 10.7768, -2.5995, 2.36749, 84.8142
 -2.38027, 1.69566, 49.9784, 2.07508, 2.00416, 138.831, -1.70278, 0.553899, 10.7688, 0.468265, -0.995725, 49.3963
 -1.4647, 1.13097, 37.7753, 1.9497, -2.21198, 61.6354, -1.82651, -1.03559, 10.1528, 2.98767, -0.311295, 55.3463
 -0.116979, 2.37262, 69.5744, -2.33986, -1.24722, 63.0174, 0.29701, -0.102648, 12.0704, -2.64856, -3.13062, -1000
 -1.52453, 1.19399, 27.4786, 1.35555, -1.82632, 102.858, -0.689806, -0.592598, 10.0462, 2.72347, 1.42365, 100.865
 -0.157418, 2.02535, 53.4868, -1.4255, 1.98702, 109.284, -2.4698, 2.56251, 10.6181, 1.75965, 1.41615, 43.5747
 -1.96549, -0.816485, 123.782, 0.779779, -0.350059, 58.015, 3.13472, 0.414828, 10.979, 0.88921, -1.84771, 11.6557
 2.63328, 2.2332, 56.5739, -3.04989, -0.656899, 29.7219, 2.64012, -1.53669, 10.0143, -2.43557, 1.87819, -1000
 1.18681, 1.37001, 107.856, -2.48476, 0.334856, 26.5957, -0.517451, 2.65202, 11.2853, 2.75894, -0.642103, 85.1865
 0.334305, 0.679107, 64.6734, 0.0534753, 2.46161, 238.729, 2.69718, -0.968899, 10.2064, -1.46117, 2.72922, 133.229
 -0.846336, -0.141266, 67.0979, -0.528068, -1.36558, 89.3191, -2.33557, -0.76564, 10.8288, 2.66247, 1.5504, 22.5595
 1.58851, 0.924223, 89.6691, -1.2111, 0.354221, 59.1082, 2.52008, -0.221145, 10.0419, -2.17103, -1.39826, -1000
 0.0663773, -1.30917, 60.1984, 2.53478, -1.25681, 40.4794, -0.32244, -0.047848, 10.455, -2.62809, 2.54386, 46.7607
 -1.37574, -0.0387888, 52.739, 0.58478, -0.363201, 154.867, -2.65478, -0.802552, 10.5729, 0.607453, -0.944335, -1000
 -1.8945, 1.93443, 86.7262, 2.55912, -0.107457, 151.596, 0.535093, 0.154356, 11.0949, 0.497104, -1.36653, 94.914
 2.95584, 0.632618, 90.986, -1.93795, -0.581877, 51.3615, 0.25711, -1.11004, 11.2815, 0.104122, 0.826822, -1000
 -2.40594, -1.85501, 39.8042, -1.19903, -0.609249, 82.4336, 2.17296, 0.51711, 10.139, 0.117956, -1.23115, 16.9192
 -2.89138, -0.202128, 48.5073, 2.59907, -0.814792, 148.066, 0.214119, -0.933152, 11.3302, 1.7722, 2.63723, -1000
 -2.84889, -0.874867, 38.1028, 2.3687, -0.670931, 392.451, -0.634903, -2.64144, 10.0549, 1.20566, -2.79184, -1000
 -1.44856, 1.67669, 32.2167, 2.03804, -1.53816, 74.4539, 2.65973, 1.9869, 10.2801, -0.483982, 0.222632, 61.3462
 1.09816, 2.03715, 52.1368, -2.35725, -1.68234, 125.367, -0.858422, -1.4913, 10.0755, -2.39224, 2.48512, -1000
 0.102509, 0.457609, 43.3048, -0.856967, -1.37856, 198.584, 2.78484, 0.984927, 10.6205, -0.957569, 2.65967, 52.4694
 -0.182557, -2.30366, 39.5859, 2.90326, -1.7838, 134.431, 2.5978, 1.27697, 10.2642, -1.40142, 2.82966, 29.1221
 -0.772127, -2.29702, 75.8205, 0.167925, 0.128189, 63.8349, 1.5461, 1.04238, 12.9012, 0.979444, 1.911, -1000
 -2.29142, -1.62087, 67.8215, -0.0335646, -0.598147, 44.2605, -0.390168, -1.51413, 10.265, -1.27449, -2.80038, -1000
 -1.55497, 2.26061, 91.8703, 2.66934, -0.60035, 107.783, -0.119746, 0.100175, 10.1107, 1.28936, -1.2707, -1000
 -0.526304, 0.589458, 31.107, -2.69113, -0.866909, 87.4266, 1.54955, -0.85561, 10.8844, -1.37843, -0.191244, 45.2846
 -1.97253, 1.30691, 115.446, -2.77322, 2.15924, 206.245, 0.517504, -0.480792, 10.4949, 0.650975, -0.999287, 84.6223
 -0.2103, -0.498845, 48.138, 1.98321, -0.659841, 144.096, 0.533874, 2.06808, 10.0743, -1.49073, -0.580394, 50.6549
 1.60668, 0.345249, 73.1783, 1.31246, 1.21534, 61.2553, -1.26413, 0.279426, 10.0053, 0.844378, -1.50991, 23.6127
 1.05873, -0.584197, 66.0674, 1.13738, 0.482819, 103.915, -3.12268, 1.2212, 10.177, 2.84661, -1.02566, -1000
 -3.04385, -0.670966, 72.1228, 0.591392, -0.0438938, 129.204, 1.56653, -2.91639, 10.1353, 0.238443, 2.57887, -1000
 2.18571, -0.267919, 229.673, -1.47623, 1.42438, 220.977, 1.58394, -0.466173, 11.6183, -1.4656, -0.686612, 44.168
 -2.6709, -1.00109, 63.0637, 1.16102, 0.430873, 97.4319, -1.42964, 0.164953, 10.4304, 1.16813, 2.43112, -1000
 2.13362, -1.64386, 64.9918, 2.57041, 0.235747, 78.2691, -2.82983, -1.00285, 10.2193, -2.3331, -2.64058, 41.0835
 0.431157, -0.100332, 38.3631, 2.76197, -2.29051, 73.2728, -2.5873, -0.337357, 11.0493, 3.0338, 0.500786, -1000
 0.634091, -1.53836, 36.6763, 2.63915, 0.422567, 85.14, -3.12401, -1.3523, 10.2949, 1.09001, -2.87734, -1000
 -0.987015, -1.11655, 30.1713, 2.66806, -0.76465, 162.173, -0.973098, -0.460047, 10.3684, -2.69088, 2.78861, 70.568
 0.717393, -0.505744, 37.9551, -1.20947, 0.563368, 181.501, -1.02782, -1.03249, 10.7558, -1.54467, 2.12152, 30.5484
 -3.13423, -0.0313157, 44.2949, -0.0317257, 0.587406, 63.1382, 1.87005, 1.08173, 11.0333, 0.670501, -3.10906, 53.703
 2.07431, 1.85785, 63.4077, -2.11977, 0.178371, 75.8564, 2.35518, 2.21988, 10.5985, -1.6944, -2.71569, 34.8266
 0.0166149, -0.252847, 134.407, 2.81868, 1.98534, 115.737, 0.242053, 0.557833, 10.5514, 0.23035, -1.03908, 89.4309
 -0.510667, 0.329419, 90.7589, -2.41147, 0.675499, 71.173, -3.01412, 1.65195, 10.3601, -1.60093, -1.56625, 44.6445
 -2.7398, 0.46795, 63.2479, 2.58587, 1.01317, 70.1311, -1.67924, 1.36638, 10.3775, 2.00047, -2.73473, -1000
 2.66878, -1.72394, 100.502, 0.0202811, -1.62479, 77.3725, 1.45543, 2.48135, 10.0051, -2.19146, -2.05308, 25.1043
 1.92326, 1.66767, 96.3264, 2.90289, -0.804445, 152.349, 0.300187, -0.24147, 10.3164, -0.104353, 2.79148, -1000
 1.20056, 0.674434, 61.4121, -1.38361, -1.00104, 93.1397, -2.47391, -0.904444, 11.1826, 2.60795, 0.58978, 156.331
 0.3156, -0.825203, 38.9335, -2.60271, 0.389904, 147.731, 0.492629, -0.412947, 10.5415, -1.08799, 2.16904, 20.4699
 -1.91613, -0.0706939, 44.2435, 0.107325, -1.36403, 58.578, 1.17331, -0.312261, 11.7793, -0.748828, -0.165901, -1000
 2.50283, 0.923021, 41.0849, -0.0261269, -0.17446, 123.612, -0.939541, -1.39297, 10.3875, -0.0883254, 2.6893, 37.0469
 0.361872, 1.89895, 103.632, 2.01603, 1.69593, 76.7985, -2.16936, 2.02241, 10.795, -2.42438, 2.58482, 16.8337
 -2.25409, 0.771678, 114.878, 1.4032, 0.219671, 91.006, 0.932874, 0.866999, 12.7174, 2.32924, 2.66372, 140.295
 -1.38978, -0.414735, 31.3257, -0.187647, -0.203643, 152.065, -1.61913, 0.393084, 11.1555, 1.5323, -1.26024, 53.0977
 0.130982, -2.27098, 87.1203, 2.66339, -1.04756, 162.105, 2.35179, -0.0572172, 10.0624, 1.69278, 2.13367, 31.3711
 2.79185, 2.20621, 122.549, 1.0974, 0.502895, 104.933, -2.03094, 1.99942, 10.8918, -2.81087, 1.96447, 55.9744
 -1.34037, -1.65973, 29.2543, 2.30324, 1.62634, 97.2952, 0.404811, 0.334861, 12.5165, -2.61613, -0.830064, 45.068
 0.911569, -1.19995, 65.2107, -2.03166, -1.35387, 33.2953, -2.21218, -1.81091, 13.33, -2.93702, -2.223, -1000
 2.75044, -0.397243, 42.4234, -3.07929, -0.259684, 114.903, 0.63904, -0.174228, 10.4368, 2.73495, 2.24176, 25.9347
 -3.06022, 0.114336, 121.277, -2.47248, 1.04941, 108.334, 0.753678, 0.831927, 13.3541, 2.19532, 2.50951, 33.1686
 -2.31307, -0.368679, 27.7329, -0.681866, 1.31467, 143.847, 0.0450207, 1.46952, 11.7529, -2.49162, 2.77559, 34.179
 -1.03476, -2.27973, 50.1386, 0.364896, -2.38677, 85.3809, 1.92787, 0.148571, 10.3398, -2.1066, -2.40392, -1000
 -2.43417, -2.18539, 67.3541, -0.158399, -2.00829, 51.0797, 1.40456, 1.11742, 10.2538, -1.9151, 0.174961, -1000
 2.10239, 0.495756, 189.923, -2.71549, -1.37583, 93.8553, -0.0620946, 0.674406, 10.1301, 0.432271, 2.16474, -1000
 -1.34443, -1.5933, 46.5857, 1.77201, 1.00771, 158.698, -0.470922, 0.18081, 10.9114, -3.10002, 0.117558, 75.7981
 0.826705, 0.161011, 159.664, 3.04512, 1.60395, 161.856, -0.0743053, 0.247985, 10.3221, -1.56742, -1.34332, -1000
 -2.32881, 1.3676, 83.2872, -1.68328, 1.57882, 107.466, 1.14081, -0.602484, 10.5508, 0.00593326, -0.671694, -1000
 -0.0776964, -0.290878, 80.2368, 2.79083, 0.327979, 124.657, 0.23173, -1.03363, 10.9826, -0.144687, -1.5747, -1000
 0.137345, -1.65542, 43.395, 1.75209, -1.09509, 77.0406, -2.13554, -2.25564, 10.0281, 2.16981, -2.79997, 20.5116
 0.0892026, 1.59232, 54.9914, -0.330315, -0.299007, 80.1538, 2.87812, 1.19252, 10.4491, 2.32121, 1.90293, 54.4843
 -0.294314, -0.412396, 30.6868, 0.0494472, 1.67279, 50.4843, 1.44768, 1.09196, 11.6158, -1.747, -1.96421, 11.1298
 -0.102052, -0.881147, 36.1985, 2.31727, -1.81529, 123.187, 0.666763, -0.844206, 10.2905, -2.97257, -1.93073, 15.4842
 -0.988669, 1.3092, 203.624, 2.9945, 1.00944, 151.753, -0.399219, 2.05289, 10.4406, 0.123184, 1.86224, 55.744
 -2.91979, -0.537697, 56.3761, 0.994816, -0.567481, 75.3305, 2.67134, -1.84379, 10.3586, -1.46771, 2.6158, 38.0478
 0.384582, 1.87993, 61.2257, -1.75401, -1.34672, 47.822, 3.05223, -1.01598, 11.3355, 0.920896, 1.56307, -1000
 -0.393231, 0.186508, 240.824, 2.15316, -0.0478534, 199.981, -1.25773, 0.215716, 10.4722, -1.78313, 0.572601, 77.3083
 2.37176, -0.244418, 85.9889, -1.74115, 0.706767, 76.287, 0.407876, -0.182584, 11.1856, -1.23113, 1.24813, -1000
 2.56461, 0.726884, 58.4177, -2.78593, 0.444412, 116.225, -1.75263, 0.635241, 10.1076, -0.76002, -2.76757, 21.4925
 2.75496, 1.19206, 35.6234, 2.73904, 1.69211, 61.5581, -0.693137, 2.31974, 10.6026, -2.57032, 2.7135, 22.4751
 -2.50818, 0.517747, 34.1148, -1.70075, 1.34587, 230.453, 0.797139, -0.558312, 10.1345, 2.22882, -2.64954, 79.3563
 -1.01078, -0.581843, 66.204, 1.0934, 1.00239, 125.721, -2.67138, -0.54696, 10.0206, -2.43806, 1.19833, 33.092
 -0.983125, 2.09105, 54.237, 2.55783, -0.751003, 69.4187, 0.665693, 1.36734, 10.5152, -0.44336, -1.61792, 47.0792
 1.41733, 1.13164, 29.8048, -2.47998, 2.30646, 82.4649, -0.54789, -1.61284, 10.5426, 0.246948, 2.40089, -1000
 -2.64852, 0.676744, 188.929, 2.47676, -0.116783, 138.958, -0.84647, -1.42489, 16.2728, -1.16873, 1.70305, -1000
 0.673536, -0.445339, 50.1024, -1.27909, -0.804501, 103.598, 0.0920907, -1.63803, 10.4362, -2.54712, -2.66019, 67.2428
 2.51955, -0.00229571, 38.9327, 0.261269, 0.364672, 66.8749, -0.738934, -0.101473, 10.5626, -1.26832, 2.83998, 62.0421
 -2.30547, 1.58958, 96.3249, -1.35594, 1.19736, 248.573, 0.506239, -1.08787, 10.828, -1.61261, 2.39191, -1000
 0.836373, -0.74696, 56.2061, -0.563195, -1.23232, 108.704, -2.64774, -1.81304, 11.4692, -1.87548, -2.74452, -1000
 -1.93464, 0.874702, 67.2035, -2.3489, -0.232269, 107.219, -2.4624, 0.524265, 11.3394, -1.92533, 2.54339, 16.9358
 -0.239447, -1.02246, 76.5659, 2.76958, -0.30882, 50.1319, -1.50393, 0.928556, 10.8942, -2.75301, -0.64479, 52.1314
 3.05025, 0.577801, 48.395, 0.855765, -1.24278, 105.406, -0.753007, -1.08866, 10.0781, 1.02192, 2.01251, 73.0951
 -2.04285, 1.92984, 56.2089, 2.99704, -1.20446, 196.875, -0.61344, -1.96881, 11.4519, -2.98958, -0.543641, -1000
 1.32485, -0.421168, 31.0743, -1.30252, 1.89537, 65.8744, 2.02714, 0.901609, 10.073, 1.50522, 2.22695, 5.85068
 0.394392, -0.295432, 72.7416, -2.96031, -1.80312, 80.4757, 0.408229, -2.05822, 10.0763, 2.09084, 1.90555, -1000
 1.9956, -1.74117, 29.2662, 2.96343, -1.79884, 181.087, 1.02554, 1.15484, 11.6454, 1.11419, 0.535953, 16.0601
 -1.2903, -1.90182, 59.7896, -1.84402, -2.18224, 102.813, 1.79496, -2.04651, 10.3338, 3.10877, -2.8461, 48.8529
 -2.24872, -0.841082, 57.1485, 1.68427, -0.806041, 49.4092, -0.78793, -1.05868, 10.0539, 2.21983, -2.93465, 80.4376
 2.99244, -0.400734, 117.397, 0.13875, 0.711046, 46.3619, -1.84713, -1.53626, 10.1546, -1.38052, 2.69916, -1000
 1.73947, 0.240505, 84.5118, -1.97251, -0.371201, 144.354, -1.4797, 0.596489, 10.2113, 0.58031, 2.84546, 89.4263
 -1.40415, 0.335012, 31.9795, 0.253052, 0.377673, 69.7282, 2.24407, 0.193494, 10.4055, 0.516605, 1.37031, 60.1648
 -0.448729, -1.24827, 36.0274, -1.98591, -1.02908, 106.538, -0.0534255, 0.239525, 11.7194, -2.14241, -2.48083, -1000
 1.0093, 0.478235, 40.2294, -2.21676, 0.99235, 131.933, 1.33237, -0.710367, 10.0897, -2.14417, -3.07336, 137.215
 2.9415, 0.783924, 142.119, -1.43318, 0.422019, 227.495, -1.26145, -0.18222, 10.8834, -1.73393, -1.71283, 22.8479
 -0.0869261, -1.9153, 97.8732, -1.5227, -1.03658, 76.0656, -3.11015, 0.345018, 10.0181, 1.19536, 0.361551, -1000
 -0.470795, -0.67782, 125.507, 2.64242, -0.0851052, 84.9673, -1.4619, -0.0548196, 10.4603, -1.03997, 2.84261, 29.9867
 1.0234, 1.42296, 88.6808, -2.70431, 1.01737, 34.9707, 1.69623, -0.022665, 10.4567, -1.97522, -0.0220533, 21.9753
 2.52273, 2.41678, 55.5734, 2.04077, 1.40144, 44.7731, 1.14867, 1.19732, 11.903, -2.00399, -1.03461, -1000
 0.707335, -0.751996, 136.512, -2.16588, -1.73616, 203.379, -2.81436, -1.68495, 10.0792, -0.0829248, -2.87882, 262.516
 -2.16112, 2.31487, 49.1284, -0.615191, -1.33685, 192.5, 2.43937, -0.568585, 10.54, 2.13183, -2.78232, -1000
 -2.86288, -0.34268, 38.5302, 0.492607, -0.27936, 77.9591, 2.04929, -0.0432249, 10.9421, 1.47056, -0.742223, -1000
 1.7147, 0.132342, 47.7501, -0.920167, 2.17749, 144.55, -1.36081, 0.292924, 10.4638, -2.95275, 0.237953, 52.6141
 -1.26793, 2.14785, 54.8613, 2.52542, 0.463417, 44.7707, -0.392089, 0.55627, 11.9806, -2.80651, -2.13743, 48.4039
 2.04476, 0.17781, 135.419, 2.1278, 1.04013, 104.887, -2.97718, 1.36167, 15.4257, -0.583251, -2.37298, -1000
 -2.70603, 1.73375, 61.7274, -1.68513, -0.493289, 81.1935, 1.7045, -1.0001, 10.9071, -2.17124, -2.67132, 9.47736
 2.697, 1.77571, 74.6888, -2.39296, -0.502346, 116.146, 1.03644, -1.21929, 10.1153, -1.15882, -1.01148, 70.8689
 -1.65355, 0.0135246, 38.8913, 2.92063, -2.40787, 104.598, -0.628351, -1.16105, 10.3047, 0.481032, -0.939659, -1000
 -3.08747, -1.30768, 42.9025, -2.81682, -0.0300069, 55.8395, 0.595935, 0.184481, 10.0102, 0.985716, 1.95647, 54.4013
 -2.95013, 1.16426, 39.2178, 1.81163, 0.232921, 83.0909, -0.965905, 0.831135, 10.3996, -0.4074, -0.279566, 49.9648
 -2.54962, -2.20989, 85.1944, -0.0538201, 0.0248698, 148.469, -2.828, -0.160274, 10.7943, -2.00952, 2.4955, 66.0083
 -2.03213, -1.05881, 31.9969, -2.71643, -2.1727, 63.3401, 0.638777, -1.72805, 10.5108, 2.69361, 2.3346, -1000
 0.574911, 1.18219, 49.6433, -0.162293, 0.581449, 52.3721, 2.90992, 1.58153, 10.6079, 2.54451, -2.09686, 83.0078
 -1.50371, -0.493852, 117.552, 1.56166, -0.903845, 100.67, -0.986725, -0.738951, 11.0299, -1.54102, -1.13797, -1000
 1.96128, -0.774688, 89.893, -0.341342, 0.2056, 88.9137, -1.85396, 0.191906, 10.6335, 2.75902, 0.234844, 30.3138
 0.120645, -1.77672, 159.418, 2.76367, 0.317594, 76.2796, -2.07125, 1.89885, 10.0659, 0.0195585, -2.72079, 44.0898
 1.47614, 0.612797, 35.2616, 1.25961, 0.0118738, 97.6781, -1.65291, 0.388389, 11.7749, -2.02324, 1.59414, 73.4661
 -1.14716, 1.67576, 28.6271, -0.0542668, 1.23416, 106.277, -3.02682, 1.1508, 10.5422, 1.52153, 0.9919, -1000
 -2.93428, -0.541999, 29.573, -2.07071, 0.528404, 90.9116, 0.357944, 1.87962, 11.4545, 0.0686152, 2.85855, 15.335
 2.3676, -1.79849, 46.8901, 1.98534, -0.764362, 64.781, -2.5674, -1.57982, 10.1624, 1.44314, -1.14509, 33.4243
 -2.23833, 0.715137, 46.8698, 2.99243, -0.0578058, 70.1441, 2.10873, 0.733117, 10.4112, -1.72865, -1.28908, 35.306
